card_no,year,month,sales,transactions,items
20535,2010,1,-7.11E-14,25,242
23615,2010,1,-7.11E-15,1,23
23089,2010,1,-7.11E-14,8,168
21405,2010,1,1.42E-14,3,66
21797,2010,1,2.49E-14,3,49
50885,2010,1,5.68E-14,2,155
10836,2010,1,-1.42E-14,4,53
17976,2010,1,7.11E-15,4,50
10975,2010,1,-1.42E-14,1,22
13342,2010,1,-7.11E-15,3,43
20820,2010,1,2.84E-14,3,46
44459,2010,1,2.84E-14,4,155
30844,2010,1,-8.88E-16,1,9
10748,2010,1,4.09E-14,4,98
36635,2010,1,2.49E-14,9,117
11238,2010,1,3.98E-13,5,175
11610,2010,1,-4.88E-15,16,152
23164,2010,1,-7.11E-15,4,92
21084,2010,1,0,2,26
17277,2010,1,0,2,16
13815,2010,1,-5.33E-15,2,21
50201,2010,1,2.13E-14,4,88
14968,2010,1,9.24E-14,5,109
47301,2010,1,8.44E-15,4,54
17446,2010,1,4.26E-14,2,66
44680,2010,1,8.53E-14,5,114
12239,2010,1,1.95E-14,1,29
17276,2010,1,1.78E-15,2,23
15261,2010,1,0,3,149
17506,2010,1,0,6,74
17865,2010,1,1.07E-14,1,29
44737,2010,1,1.78E-15,1,17
18555,2010,1,2.13E-14,6,74
21666,2010,1,7.11E-15,2,44
20517,2010,1,-3.55E-15,1,10
51107,2010,1,7.11E-15,1,20
50575,2010,1,-2.84E-14,3,83
40686,2010,1,1.42E-14,5,112
21938,2010,1,-1.02E-14,7,86
22970,2010,1,-1.14E-13,4,147
18697,2010,1,7.11E-15,1,20
14418,2010,1,7.11E-15,2,57
16445,2010,1,-3.55E-15,8,104
40352,2010,1,-1.42E-14,1,44
50344,2010,1,-2.84E-14,2,37
23589,2010,1,7.11E-15,7,74
16074,2010,1,5.68E-14,7,248
50728,2010,1,1.42E-14,2,45
23860,2010,1,5.68E-14,4,82
24725,2010,1,2.84E-14,3,81
23431,2010,1,-1.42E-14,3,71
11954,2010,1,1.42E-14,1,14
24556,2010,1,1.42E-14,1,24
12979,2010,1,-3.55E-15,2,20
26455,2010,1,3.55E-15,2,31
14069,2010,1,1.24E-14,6,96
16253,2010,1,7.11E-15,2,37
21293,2010,1,0,6,79
47327,2010,1,4.97E-14,6,99
24081,2010,1,-7.11E-15,3,55
20368,2010,1,-1.87E-14,9,149
12406,2010,1,8.88E-16,1,8
23831,2010,1,0,1,14
11364,2010,1,-3.55E-15,7,64
40166,2010,1,0,1,26
15846,2010,1,1.78E-15,2,24
15026,2010,1,-1.42E-14,1,46
40698,2010,1,2.13E-14,4,107
42709,2010,1,1.42E-14,2,52
36273,2010,1,-1.78E-15,2,19
24172,2010,1,1.78E-15,1,8
16628,2010,1,-2.84E-14,4,118
50471,2010,1,1.07E-14,3,34
15505,2010,1,-7.11E-15,4,40
42820,2010,1,0,2,24
50216,2010,1,1.42E-14,2,28
24406,2010,1,-4.26E-14,3,57
21975,2010,1,-1.78E-15,3,48
20995,2010,1,0,2,23
17572,2010,1,7.11E-15,4,61
50144,2010,1,1.42E-14,2,46
40894,2010,1,2.13E-14,1,30
13402,2010,1,0,3,66
13786,2010,1,0,2,36
13170,2010,1,0,1,12
20784,2010,1,-1.07E-13,6,237
25513,2010,1,-1.78E-15,2,36
15810,2010,1,2.84E-14,4,84
18980,2010,1,-1.07E-13,5,164
16069,2010,1,-7.11E-15,1,39
15462,2010,1,7.11E-15,1,13
19431,2010,1,1.78E-14,6,49
17244,2010,1,8.88E-16,1,8
10376,2010,1,1.24E-14,2,14
24182,2010,1,0,3,42
22226,2010,1,0,1,16
22522,2010,1,-2.58E-14,7,127
22545,2010,1,-7.11E-15,1,16
51017,2010,1,1.78E-15,6,71
18068,2010,1,7.11E-15,3,68
38926,2010,1,-3.55E-15,2,12
20651,2010,1,0,3,62
50256,2010,1,2.13E-14,6,69
38307,2010,1,0,1,6
26611,2010,1,-3.55E-15,1,17
15836,2010,1,0,1,26
31018,2010,1,-3.55E-15,4,48
16263,2010,1,-7.11E-15,11,112
22480,2010,1,1.42E-14,9,82
20044,2010,1,4.97E-14,5,117
21956,2010,1,-8.88E-16,2,12
27051,2010,1,5.68E-14,3,111
14439,2010,1,4.53E-14,9,206
17950,2010,1,0,2,38
36145,2010,1,0,1,7
50209,2010,1,2.22E-16,1,6
42427,2010,1,-3.55E-15,1,13
10460,2010,1,4.44E-16,1,8
42178,2010,1,1.42E-14,2,50
19721,2010,1,0,1,25
38806,2010,1,0,1,7
50372,2010,1,0,2,22
18746,2010,1,1.78E-15,3,24
17808,2010,1,0,1,25
14854,2010,1,7.11E-15,1,17
21815,2010,1,-7.11E-15,1,16
15131,2010,1,-5.68E-14,5,102
22615,2010,1,5.60E-14,4,70
12159,2010,1,-2.66E-15,1,11
38797,2010,1,7.11E-15,2,24
20281,2010,1,0,1,9
50593,2010,1,-7.11E-15,3,32
24951,2010,1,0,2,12
17321,2010,1,-8.88E-16,2,29
35180,2010,1,5.68E-14,6,119
17172,2010,1,0,1,5
18044,2010,1,7.99E-15,2,36
14140,2010,1,-1.79E-10,807,11614
19003,2010,1,-3.55E-15,1,22
14809,2010,1,5.68E-14,5,95
19037,2010,1,1.42E-14,3,56
19759,2010,1,-7.11E-15,11,110
17669,2010,1,7.11E-15,12,116
14200,2010,1,-1.78E-15,2,18
24125,2010,1,-1.78E-15,2,17
50287,2010,1,0,3,21
44461,2010,1,0,1,20
23189,2010,1,1.42E-14,2,46
37051,2010,1,4.26E-14,6,93
13168,2010,1,3.20E-14,10,172
16408,2010,1,4.26E-14,4,96
22869,2010,1,7.11E-15,4,50
48320,2010,1,-5.68E-14,12,364
22834,2010,1,0,13,127
22126,2010,1,-1.71E-13,7,149
10723,2010,1,-2.66E-15,1,15
17836,2010,1,-3.55E-15,3,38
21531,2010,1,-7.11E-15,2,52
11163,2010,1,-4.26E-14,4,113
10458,2010,1,4.26E-14,4,68
38412,2010,1,-5.68E-14,5,102
12663,2010,1,5.68E-14,9,195
19375,2010,1,1.14E-13,12,347
51028,2010,1,-1.42E-14,10,122
50530,2010,1,2.98E-13,7,217
17060,2010,1,-7.82E-14,5,143
15339,2010,1,4.26E-14,1,66
12131,2010,1,-1.42E-14,2,42
15262,2010,1,5.68E-14,5,154
27002,2010,1,-9.95E-14,4,278
14762,2010,1,-2.84E-14,2,104
16361,2010,1,-7.11E-15,4,118
18706,2010,1,0,1,73
23038,2010,1,-4.26E-14,2,48
40576,2010,1,3.55E-14,4,96
21518,2010,1,-1.42E-14,3,55
12088,2010,1,-2.84E-14,1,22
15227,2010,1,2.84E-14,2,51
50697,2010,1,8.53E-14,4,121
17939,2010,1,0,2,48
24455,2010,1,-2.31E-14,5,67
23983,2010,1,-7.11E-14,6,105
16451,2010,1,-1.42E-14,16,236
24134,2010,1,-4.26E-14,1,43
11068,2010,1,-1.14E-13,3,105
15268,2010,1,8.88E-16,1,10
51004,2010,1,-2.13E-14,2,49
23669,2010,1,2.13E-14,1,36
23397,2010,1,2.84E-14,6,93
26746,2010,1,5.33E-15,1,24
19777,2010,1,1.42E-14,4,86
24473,2010,1,-5.68E-14,4,113
13821,2010,1,2.13E-14,6,99
24729,2010,1,-5.68E-14,2,51
11923,2010,1,-8.88E-16,3,46
11380,2010,1,1.78E-15,4,52
19223,2010,1,-3.55E-15,1,19
25091,2010,1,0,1,19
16828,2010,1,1.71E-13,6,195
15231,2010,1,0,1,12
22441,2010,1,0,1,22
12273,2010,1,7.11E-15,5,72
13512,2010,1,0,2,65
21921,2010,1,-2.84E-14,4,126
17056,2010,1,2.13E-14,1,38
31005,2010,1,3.55E-15,1,14
44786,2010,1,0,2,15
12022,2010,1,-2.89E-14,2,31
27014,2010,1,0,1,25
24372,2010,1,-1.42E-14,1,50
23801,2010,1,7.11E-15,1,30
19576,2010,1,-1.78E-15,2,33
15818,2010,1,-7.11E-15,3,41
13046,2010,1,1.42E-14,5,86
16775,2010,1,0,2,25
50317,2010,1,7.11E-15,4,65
15904,2010,1,2.13E-14,1,37
23798,2010,1,-7.11E-15,1,47
23813,2010,1,-1.42E-14,3,41
13592,2010,1,1.07E-14,3,44
15729,2010,1,3.55E-15,1,15
11709,2010,1,0,1,12
15906,2010,1,7.11E-15,1,25
17813,2010,1,1.15E-14,8,70
13941,2010,1,-7.11E-14,2,121
44634,2010,1,0,2,57
18961,2010,1,0,3,59
15028,2010,1,7.11E-15,2,27
18071,2010,1,-4.00E-15,3,64
13302,2010,1,-1.78E-15,3,35
19154,2010,1,5.68E-14,4,198
12332,2010,1,0,1,16
17741,2010,1,-7.11E-15,4,104
40837,2010,1,3.55E-15,2,47
30966,2010,1,7.11E-15,1,35
18089,2010,1,0,1,66
44257,2010,1,0,8,213
15864,2010,1,-1.42E-14,2,38
50380,2010,1,0,3,124
20195,2010,1,2.84E-14,3,95
13284,2010,1,7.11E-15,1,33
35018,2010,1,-7.11E-15,4,56
14771,2010,1,-9.95E-14,3,109
19099,2010,1,-1.42E-14,2,32
13078,2010,1,8.53E-14,2,109
19410,2010,1,0,2,38
10119,2010,1,7.11E-15,3,82
50360,2010,1,-1.42E-14,3,38
47293,2010,1,-1.42E-14,15,92
12669,2010,1,-1.78E-15,1,8
20045,2010,1,7.11E-15,1,40
30191,2010,1,7.11E-15,2,19
42751,2010,1,0,1,27
26371,2010,1,0,1,12
50925,2010,1,-3.55E-15,1,17
13175,2010,1,-7.11E-15,1,22
13492,2010,1,-1.78E-15,4,37
12739,2010,1,0,1,10
16742,2010,1,0,1,17
36272,2010,1,7.11E-15,1,17
19379,2010,1,-1.42E-14,1,34
44590,2010,1,-2.84E-14,5,98
24566,2010,1,3.55E-15,1,18
19984,2010,1,0,2,23
21892,2010,1,-2.84E-14,2,40
50571,2010,1,-8.88E-16,1,7
12895,2010,1,-7.11E-15,2,20
51092,2010,1,1.42E-14,1,38
18098,2010,1,0,1,14
19401,2010,1,-1.78E-14,3,84
26308,2010,1,2.22E-16,1,5
21289,2010,1,3.55E-15,6,49
11107,2010,1,5.33E-15,3,22
21686,2010,1,1.42E-14,3,52
50120,2010,1,-1.78E-15,1,5
21225,2010,1,0,1,4
50968,2010,1,-1.33E-15,3,49
13066,2010,1,3.55E-15,2,22
21699,2010,1,-7.11E-15,4,27
50030,2010,1,-1.78E-15,1,14
31129,2010,1,-1.14E-13,7,178
10581,2010,1,0,2,44
44512,2010,1,5.33E-15,3,32
22724,2010,1,0,1,13
17543,2010,1,-1.78E-15,1,7
50917,2010,1,-5.33E-15,3,36
21639,2010,1,7.11E-15,2,27
11177,2010,1,4.44E-16,1,13
46384,2010,1,0,4,176
20908,2010,1,7.11E-15,5,78
15714,2010,1,0,2,21
15410,2010,1,-3.55E-15,1,15
24386,2010,1,-3.55E-15,1,5
18405,2010,1,2.84E-14,2,98
44437,2010,1,-7.11E-15,1,10
18077,2010,1,0,1,16
24592,2010,1,-2.13E-14,4,59
44456,2010,1,-8.88E-16,1,5
42503,2010,1,7.11E-15,3,49
12018,2010,1,5.68E-14,7,123
15166,2010,1,-1.42E-14,7,48
23601,2010,1,-1.78E-15,1,14
22631,2010,1,-3.20E-14,11,120
18031,2010,1,-1.42E-14,5,99
17365,2010,1,-7.11E-15,2,49
20648,2010,1,7.82E-14,4,191
11715,2010,1,4.44E-16,1,2
40218,2010,1,0,1,29
10529,2010,1,0,1,7
13764,2010,1,3.55E-15,2,16
22201,2010,1,-7.11E-15,2,32
22998,2010,1,-8.88E-16,1,10
17801,2010,1,-1.78E-15,3,28
42804,2010,1,-7.11E-15,2,46
14465,2010,1,-1.49E-13,4,154
13403,2010,1,0,1,9
11328,2010,1,-1.42E-14,3,62
20769,2010,1,-5.68E-14,8,130
17036,2010,1,0,2,31
14024,2010,1,-4.26E-14,5,132
23680,2010,1,-7.99E-15,8,76
20853,2010,1,5.33E-15,6,58
17016,2010,1,1.42E-14,1,31
17182,2010,1,-3.55E-15,7,73
50795,2010,1,1.78E-15,3,38
18272,2010,1,-5.17E-14,7,133
21696,2010,1,5.68E-14,5,132
50398,2010,1,-7.11E-14,12,200
11667,2010,1,1.42E-14,3,78
50875,2010,1,8.53E-14,3,126
19968,2010,1,-2.63E-13,10,258
14524,2010,1,7.11E-15,4,83
23631,2010,1,1.42E-14,9,179
23671,2010,1,4.97E-14,6,92
13289,2010,1,-4.26E-14,5,110
10094,2010,1,7.11E-15,14,157
11642,2010,1,0,3,67
10997,2010,1,4.26E-14,7,178
50809,2010,1,5.33E-15,3,39
23025,2010,1,-1.78E-15,1,16
13829,2010,1,-2.84E-14,3,44
44693,2010,1,2.84E-14,4,82
11485,2010,1,-2.84E-14,6,77
14319,2010,1,7.11E-15,1,20
22983,2010,1,3.55E-15,1,16
21544,2010,1,-3.55E-15,6,96
10743,2010,1,2.13E-14,2,35
18868,2010,1,1.78E-15,2,27
50588,2010,1,-7.11E-15,1,14
19264,2010,1,7.11E-15,3,53
50707,2010,1,-1.15E-14,5,102
18979,2010,1,-1.07E-14,1,21
12629,2010,1,-7.11E-15,9,155
18217,2010,1,-8.88E-15,2,26
13986,2010,1,-5.68E-14,1,33
14998,2010,1,2.84E-13,4,246
12814,2010,1,0,1,27
14158,2010,1,4.26E-14,3,83
19396,2010,1,8.88E-15,3,29
12868,2010,1,0,6,48
42443,2010,1,7.11E-15,1,25
11906,2010,1,1.14E-13,2,62
44572,2010,1,-8.88E-15,2,35
21279,2010,1,0,4,49
10889,2010,1,6.39E-14,13,183
21657,2010,1,0,3,66
50907,2010,1,4.26E-14,21,150
19056,2010,1,0,2,20
14845,2010,1,-4.26E-14,5,86
38241,2010,1,0,1,22
17476,2010,1,-1.35E-13,23,237
10194,2010,1,2.13E-14,1,28
17027,2010,1,7.11E-15,2,50
12866,2010,1,1.42E-14,12,110
11702,2010,1,-2.84E-14,2,83
20690,2010,1,-3.55E-15,2,38
23529,2010,1,-3.55E-14,6,157
10437,2010,1,-8.88E-16,3,40
22331,2010,1,-1.42E-14,4,77
12064,2010,1,4.44E-16,2,23
44202,2010,1,-1.42E-14,1,26
12552,2010,1,8.88E-15,2,23
18267,2010,1,7.11E-15,2,38
23120,2010,1,-3.55E-15,1,18
22778,2010,1,0,1,17
20809,2010,1,0,1,37
14666,2010,1,4.97E-14,19,160
14253,2010,1,1.07E-14,2,27
50736,2010,1,7.11E-15,1,15
15618,2010,1,1.78E-15,2,18
38741,2010,1,0,2,106
20445,2010,1,0,1,28
20075,2010,1,8.88E-16,1,8
50492,2010,1,3.55E-15,1,23
18730,2010,1,2.13E-14,1,31
15671,2010,1,2.66E-15,1,24
50135,2010,1,-1.55E-15,1,12
11606,2010,1,1.42E-14,2,22
10465,2010,1,1.42E-14,2,43
50214,2010,1,-9.77E-15,1,26
15441,2010,1,0,1,32
21041,2010,1,-1.42E-14,4,90
22658,2010,1,-1.42E-14,1,24
40816,2010,1,2.49E-14,4,79
10474,2010,1,-3.55E-15,2,19
50439,2010,1,0,1,28
21986,2010,1,-5.33E-15,5,150
14737,2010,1,0,1,6
48325,2010,1,-1.78E-15,3,38
12550,2010,1,-3.55E-15,1,9
20478,2010,1,8.88E-15,2,48
22455,2010,1,-3.55E-15,7,58
50408,2010,1,0,1,44
40700,2010,1,1.07E-14,7,46
24336,2010,1,5.33E-15,2,23
15976,2010,1,1.42E-14,5,62
50205,2010,1,-3.55E-15,2,34
20526,2010,1,-1.78E-15,1,20
12707,2010,1,0,1,44
25116,2010,1,-1.42E-14,2,35
12489,2010,1,3.55E-15,2,15
14572,2010,1,-1.49E-13,5,143
11670,2010,1,0,1,25
13970,2010,1,-7.11E-15,2,28
13641,2010,1,1.42E-14,2,33
21562,2010,1,1.78E-14,3,60
15219,2010,1,-7.11E-15,2,36
36543,2010,1,0,2,19
15236,2010,1,5.33E-15,1,12
44736,2010,1,0,2,16
10688,2010,1,0,1,18
15349,2010,1,-8.88E-16,2,12
50038,2010,1,0,1,6
24661,2010,1,0,1,6
13053,2010,1,0,2,22
30682,2010,1,8.88E-16,2,19
19914,2010,1,1.42E-14,4,76
18349,2010,1,0,1,5
50331,2010,1,0,1,17
16946,2010,1,7.11E-15,4,59
23558,2010,1,-8.88E-16,1,8
19016,2010,1,8.88E-16,1,9
36459,2010,1,0,1,8
17211,2010,1,-8.88E-16,1,16
14356,2010,1,0,1,8
23281,2010,1,-1.07E-14,1,13
22311,2010,1,-1.78E-15,1,13
16614,2010,1,1.78E-15,1,20
24381,2010,1,-3.55E-15,1,15
22289,2010,1,1.78E-15,1,13
50535,2010,1,0,1,9
17070,2010,1,2.13E-14,5,86
19596,2010,1,9.95E-14,9,247
14777,2010,1,-1.99E-13,6,153
16084,2010,1,2.84E-14,11,253
10835,2010,1,0,2,12
23304,2010,1,8.53E-14,5,151
10692,2010,1,2.13E-14,7,68
21142,2010,1,3.55E-15,1,13
24475,2010,1,0,3,33
24831,2010,1,6.39E-14,7,105
23912,2010,1,1.07E-14,3,23
11355,2010,1,0,12,92
25114,2010,1,3.55E-15,1,15
18305,2010,1,1.07E-14,5,71
40392,2010,1,1.78E-15,1,9
34864,2010,1,-1.07E-14,1,26
44707,2010,1,1.24E-14,1,16
12123,2010,1,0,2,156
19941,2010,1,-1.42E-14,2,71
12784,2010,1,-7.11E-15,8,99
15126,2010,1,0,1,34
13089,2010,1,4.26E-14,4,94
19469,2010,1,2.66E-14,3,69
10331,2010,1,-7.11E-15,4,170
50823,2010,1,-1.42E-14,23,298
21930,2010,1,5.68E-14,7,143
49642,2010,1,-7.11E-15,3,59
50403,2010,1,3.55E-15,2,21
24795,2010,1,0,7,97
23548,2010,1,0,3,34
16935,2010,1,-2.98E-13,21,294
50366,2010,1,7.11E-15,1,26
34604,2010,1,-2.13E-14,8,145
17558,2010,1,1.99E-13,10,236
16301,2010,1,-2.84E-14,6,173
24301,2010,1,-2.13E-14,9,145
20598,2010,1,0,1,33
18014,2010,1,2.84E-14,4,79
21409,2010,1,1.71E-13,8,285
14868,2010,1,-8.53E-14,2,88
23989,2010,1,-1.60E-14,12,157
16691,2010,1,7.11E-15,13,223
50269,2010,1,3.55E-15,2,45
15190,2010,1,-3.55E-15,1,21
17746,2010,1,1.42E-13,9,151
23128,2010,1,-8.88E-15,5,70
23886,2010,1,5.68E-14,2,115
13489,2010,1,1.42E-13,4,144
11048,2010,1,4.26E-14,1,51
23493,2010,1,-2.84E-14,9,125
15809,2010,1,-1.42E-14,4,107
18542,2010,1,0,1,38
22915,2010,1,7.11E-15,6,83
16438,2010,1,-5.33E-15,8,137
11075,2010,1,0,4,61
14855,2010,1,-5.68E-14,13,157
23489,2010,1,0,1,20
22589,2010,1,0,2,21
21254,2010,1,0,16,153
12182,2010,1,7.11E-15,1,51
15571,2010,1,7.11E-15,1,21
19241,2010,1,-1.42E-14,2,26
16943,2010,1,1.14E-13,5,111
10547,2010,1,-2.84E-14,1,64
48914,2010,1,-1.42E-14,4,79
13103,2010,1,0,23,215
44396,2010,1,1.71E-13,3,169
14486,2010,1,0,1,14
50174,2010,1,3.55E-15,2,36
18409,2010,1,2.84E-14,2,171
14223,2010,1,-3.55E-15,5,64
17359,2010,1,7.11E-14,2,81
24410,2010,1,-2.84E-14,9,126
38380,2010,1,-5.33E-15,9,92
23766,2010,1,3.55E-14,4,51
25030,2010,1,-4.44E-16,1,9
50395,2010,1,0,1,16
14138,2010,1,-7.11E-15,3,37
36848,2010,1,0,4,47
12808,2010,1,-3.55E-14,5,75
15734,2010,1,7.11E-15,1,43
12930,2010,1,-7.11E-15,2,23
51096,2010,1,-7.11E-15,1,27
22413,2010,1,3.55E-15,2,27
19347,2010,1,2.13E-14,1,41
13621,2010,1,2.66E-15,1,13
46314,2010,1,-2.84E-14,1,21
11807,2010,1,1.95E-14,2,33
11125,2010,1,1.42E-14,1,20
16126,2010,1,7.11E-15,1,28
30900,2010,1,3.55E-15,1,24
50415,2010,1,0,2,21
15525,2010,1,-1.28E-13,1,61
18035,2010,1,-7.11E-15,1,11
50267,2010,1,1.42E-14,1,32
10665,2010,1,-2.13E-14,1,40
19442,2010,1,1.42E-14,7,83
14160,2010,1,7.11E-15,2,22
10740,2010,1,1.78E-15,1,12
16033,2010,1,7.11E-15,1,42
20757,2010,1,-3.55E-15,1,10
24552,2010,1,1.78E-15,1,7
16354,2010,1,-3.02E-14,9,111
47386,2010,1,-7.11E-15,2,13
16741,2010,1,-1.42E-14,1,27
44636,2010,1,1.78E-14,2,40
16067,2010,1,-3.55E-15,3,32
17975,2010,1,-5.33E-15,2,25
13756,2010,1,2.84E-14,7,90
13091,2010,1,-3.55E-15,2,30
17859,2010,1,7.11E-15,3,35
15200,2010,1,0,1,47
15560,2010,1,0,2,75
16065,2010,1,4.26E-14,1,49
13781,2010,1,3.55E-15,4,51
10123,2010,1,1.42E-14,4,55
22801,2010,1,-4.44E-16,1,6
12604,2010,1,4.26E-14,2,48
42212,2010,1,-7.11E-15,1,21
22355,2010,1,0,1,31
19758,2010,1,6.22E-15,1,11
22652,2010,1,-8.88E-16,1,10
23320,2010,1,-3.55E-15,2,24
50308,2010,1,-2.66E-15,1,15
10820,2010,1,0,4,79
24295,2010,1,1.07E-14,2,18
50767,2010,1,-1.78E-15,3,20
20020,2010,1,8.88E-16,2,11
11987,2010,1,-1.42E-14,2,38
15330,2010,1,1.78E-15,3,17
20345,2010,1,1.78E-15,3,26
17143,2010,1,-2.22E-15,1,9
12634,2010,1,7.11E-15,2,28
13795,2010,1,1.42E-14,2,20
50732,2010,1,7.11E-15,1,20
19139,2010,1,-1.11E-16,2,9
22284,2010,1,1.78E-15,1,9
15553,2010,1,0,1,14
34563,2010,1,7.11E-15,1,20
22718,2010,1,7.11E-15,2,20
22173,2010,1,0,1,10
11206,2010,1,5.33E-15,2,29
12764,2010,1,-2.84E-14,5,95
44594,2010,1,0,2,31
19859,2010,1,2.13E-14,2,30
50952,2010,1,-7.11E-15,1,19
25879,2010,1,3.55E-15,1,15
20364,2010,1,0,2,58
24064,2010,1,3.55E-15,1,25
18370,2010,1,5.33E-15,5,56
24034,2010,1,3.55E-15,1,11
50830,2010,1,-7.11E-15,2,16
42252,2010,1,1.78E-15,1,15
23957,2010,1,-8.88E-16,1,10
18795,2010,1,0,2,33
10248,2010,1,7.11E-15,2,37
50566,2010,1,3.55E-15,1,19
17140,2010,1,7.11E-15,2,34
15882,2010,1,0,1,28
34117,2010,1,1.42E-14,7,102
23328,2010,1,-4.26E-14,8,105
13852,2010,1,-2.13E-14,6,150
23695,2010,1,-7.11E-15,7,88
24779,2010,1,7.11E-15,3,43
21765,2010,1,2.84E-14,3,78
17522,2010,1,5.68E-14,9,105
17671,2010,1,7.11E-15,9,126
21267,2010,1,5.68E-13,4,173
17416,2010,1,0,6,190
14471,2010,1,8.53E-14,4,88
13246,2010,1,2.84E-14,11,143
24746,2010,1,-3.34E-13,14,267
23730,2010,1,0,2,45
21101,2010,1,4.26E-14,5,117
50613,2010,1,4.44E-16,1,10
40782,2010,1,-3.55E-14,5,102
10605,2010,1,0,2,25
12592,2010,1,-1.14E-13,29,328
20897,2010,1,-1.14E-13,7,156
18640,2010,1,-2.84E-14,1,50
22553,2010,1,2.13E-14,5,91
17924,2010,1,2.13E-14,5,90
11602,2010,1,6.39E-14,2,84
50962,2010,1,0,8,124
11026,2010,1,0,1,35
11417,2010,1,1.49E-13,10,234
21796,2010,1,8.88E-16,1,12
40316,2010,1,-3.55E-15,1,15
15499,2010,1,1.42E-14,1,28
17890,2010,1,-3.55E-15,1,30
10050,2010,1,8.53E-14,3,117
10024,2010,1,7.11E-15,1,25
30550,2010,1,-2.84E-14,7,93
12002,2010,1,-7.11E-15,8,112
17515,2010,1,-4.97E-14,3,75
17596,2010,1,7.11E-15,14,140
16504,2010,1,-1.42E-14,7,86
22345,2010,1,0,1,63
47800,2010,1,-2.84E-13,4,280
50448,2010,1,-2.84E-14,5,72
16415,2010,1,-1.28E-13,3,108
17699,2010,1,-1.07E-14,1,43
20010,2010,1,1.42E-14,1,53
17631,2010,1,0,1,35
16725,2010,1,-1.78E-15,3,28
18811,2010,1,1.42E-14,2,39
18865,2010,1,0,7,64
24959,2010,1,7.11E-15,3,41
15279,2010,1,-1.07E-13,2,97
12292,2010,1,1.60E-14,3,50
22907,2010,1,5.68E-14,5,66
14917,2010,1,-3.55E-15,2,30
19708,2010,1,7.11E-15,1,25
50381,2010,1,0,8,119
38081,2010,1,-1.78E-15,1,12
16182,2010,1,7.11E-15,2,58
18922,2010,1,1.78E-15,1,14
23969,2010,1,2.84E-14,15,97
20919,2010,1,-2.13E-14,1,74
48326,2010,1,0,1,18
21785,2010,1,-1.78E-15,6,78
13577,2010,1,-2.13E-14,1,31
16448,2010,1,2.13E-14,1,15
12528,2010,1,0,2,34
38139,2010,1,0,1,13
11245,2010,1,7.11E-15,1,19
47277,2010,1,-1.78E-15,1,6
19141,2010,1,-8.53E-14,1,75
24684,2010,1,0,2,28
12755,2010,1,7.11E-15,6,72
18737,2010,1,7.11E-15,1,24
14802,2010,1,-1.42E-14,9,79
23399,2010,1,-1.42E-14,4,72
10671,2010,1,-1.78E-15,1,22
42489,2010,1,0,1,15
47830,2010,1,1.24E-14,3,45
18045,2010,1,0,3,66
21345,2010,1,3.55E-15,1,24
14972,2010,1,0,2,76
14940,2010,1,7.11E-15,1,18
16960,2010,1,-3.55E-15,1,15
22786,2010,1,1.60E-14,2,38
13956,2010,1,2.66E-15,2,41
23033,2010,1,1.24E-14,3,36
21894,2010,1,-6.66E-16,1,7
13906,2010,1,0,1,33
20350,2010,1,-4.97E-14,3,82
21075,2010,1,0,1,37
50686,2010,1,0,6,80
19194,2010,1,3.55E-15,1,14
14177,2010,1,1.07E-14,3,69
13364,2010,1,-1.78E-15,1,15
17780,2010,1,-1.07E-14,1,15
50098,2010,1,-1.78E-15,1,18
46321,2010,1,1.78E-15,1,18
50683,2010,1,2.13E-14,1,34
20082,2010,1,1.42E-14,2,26
15642,2010,1,1.95E-14,3,35
13768,2010,1,2.13E-14,2,44
12241,2010,1,0,1,6
20926,2010,1,-7.11E-15,9,61
50124,2010,1,0,1,10
50163,2010,1,4.88E-15,5,29
21236,2010,1,1.42E-14,1,9
19603,2010,1,8.88E-15,2,32
23106,2010,1,0,1,19
13733,2010,1,-7.11E-15,1,30
50663,2010,1,0,2,8
19899,2010,1,7.11E-15,1,13
51126,2010,1,0,1,5
50039,2010,1,5.33E-15,2,25
21545,2010,1,0,1,12
10729,2010,1,0,2,34
10841,2010,1,0,2,36
19550,2010,1,-8.88E-16,1,6
10304,2010,1,-3.55E-15,2,19
13805,2010,1,-8.88E-16,1,9
17729,2010,1,4.44E-16,2,10
16381,2010,1,-1.42E-14,3,41
10499,2010,1,1.76E-09,930,13550
18935,2010,1,9.95E-14,6,131
10845,2010,1,-2.49E-14,7,94
50350,2010,1,0,1,15
18890,2010,1,1.99E-13,15,303
19559,2010,1,0,2,19
14094,2010,1,-7.11E-15,2,39
16973,2010,1,-3.55E-15,1,32
50260,2010,1,-1.78E-15,2,21
24356,2010,1,-1.78E-15,2,19
50866,2010,1,-7.11E-15,2,16
21992,2010,1,3.55E-15,8,85
11593,2010,1,8.88E-15,10,94
12573,2010,1,5.33E-15,1,13
48729,2010,1,-2.22E-16,1,6
13308,2010,1,2.13E-14,1,38
44442,2010,1,-1.42E-14,1,54
34599,2010,1,1.42E-14,7,84
36203,2010,1,2.84E-14,3,58
22510,2010,1,-3.84E-13,18,360
22633,2010,1,-4.26E-14,2,78
15110,2010,1,3.20E-14,7,110
12788,2010,1,0,3,38
17642,2010,1,-9.24E-14,9,159
11556,2010,1,-1.42E-13,7,200
14352,2010,1,2.49E-14,4,90
12035,2010,1,1.24E-14,4,60
12454,2010,1,-2.66E-14,2,56
50507,2010,1,-5.33E-15,5,99
